target,prompt_family,concept_label,prompt,source_context_words,lexical_mode,is_valid,validation_errors
bear,control,lighthouse,a studio-quality photo of a lighthouse,,strict,True,
bear,control,lighthouse,a cinematic portrait of a lighthouse,,strict,True,
bear,control,lighthouse,a professional photograph of a lighthouse,,strict,True,
bear,control,lighthouse,a naturalistic depiction of a lighthouse,,strict,True,
bear,control,lighthouse,a photorealistic image of a lighthouse,,strict,True,
bear,control,lighthouse,a highly detailed view of a lighthouse,,strict,True,
bear,control,lighthouse,a lighthouse in golden-hour lighting,,strict,True,
bear,control,lighthouse,a lighthouse under overcast daylight,,strict,True,
bear,control,lighthouse,a lighthouse at sunrise with soft haze,,strict,True,
bear,control,lighthouse,a clean composition featuring a lighthouse,,strict,True,
bear,control,volcano,a close-up of a volcano in soft daylight,,strict,True,
bear,control,volcano,a photo of a volcano in a natural setting,,strict,True,
bear,control,volcano,a volcano moving through its environment,,strict,True,
bear,control,volcano,a volcano near water at sunset,,strict,True,
bear,control,volcano,a realistic volcano standing outdoors,,strict,True,
bear,control,volcano,a documentary-style photo of a volcano,,strict,True,
bear,control,volcano,a sharply focused volcano with a blurred background,,strict,True,
bear,control,volcano,a high-resolution photograph of a volcano in the wild,,strict,True,
bear,control,volcano,a volcano under warm afternoon light,,strict,True,
bear,control,volcano,a detailed image of a volcano,,strict,True,
bear,control,volcano,a studio-quality photo of a volcano,,strict,True,
bear,control,volcano,a cinematic portrait of a volcano,,strict,True,
bear,control,volcano,a professional photograph of a volcano,,strict,True,
bear,control,volcano,a naturalistic depiction of a volcano,,strict,True,
bear,control,volcano,a photorealistic image of a volcano,,strict,True,
bear,control,volcano,a highly detailed view of a volcano,,strict,True,
bear,control,volcano,a volcano in golden-hour lighting,,strict,True,
bear,control,volcano,a volcano under overcast daylight,,strict,True,
bear,control,volcano,a volcano at sunrise with soft haze,,strict,True,
bear,control,volcano,a clean composition featuring a volcano,,strict,True,
