target,prompt_family,concept_label,prompt,source_context_words,lexical_mode,is_valid,validation_errors
castle,control,cactus,a photo of a cactus in a natural setting,,strict,True,
castle,control,cactus,a cactus moving through its environment,,strict,True,
castle,control,cactus,a cactus near water at sunset,,strict,True,
castle,control,cactus,a realistic cactus standing outdoors,,strict,True,
castle,control,cactus,a documentary-style photo of a cactus,,strict,True,
castle,control,cactus,a sharply focused cactus with a blurred background,,strict,True,
castle,control,cactus,a high-resolution photograph of a cactus in the wild,,strict,True,
castle,control,cactus,a cactus under warm afternoon light,,strict,True,
castle,control,cactus,a detailed image of a cactus,,strict,True,
castle,control,cactus,a studio-quality photo of a cactus,,strict,True,
castle,control,cactus,a cinematic portrait of a cactus,,strict,True,
castle,control,cactus,a professional photograph of a cactus,,strict,True,
castle,control,cactus,a naturalistic depiction of a cactus,,strict,True,
castle,control,cactus,a photorealistic image of a cactus,,strict,True,
castle,control,cactus,a highly detailed view of a cactus,,strict,True,
castle,control,cactus,a cactus in golden-hour lighting,,strict,True,
castle,control,cactus,a cactus under overcast daylight,,strict,True,
castle,control,cactus,a cactus at sunrise with soft haze,,strict,True,
castle,control,cactus,a clean composition featuring a cactus,,strict,True,
castle,control,melon,"a melon near water at sunset, with cinematic framing",,strict,True,
castle,control,melon,"a sharply focused melon with a blurred background, with cinematic framing",,strict,True,
castle,control,melon,"a detailed image of a melon, with cinematic framing",,strict,True,
castle,control,melon,"a melon near water at sunset, in a serene setting",,strict,True,
castle,control,melon,"a melon near water at sunset, with natural lighting",,strict,True,
castle,control,melon,"a high-resolution photograph of a melon in the wild, under overcast skies",,strict,True,
castle,control,melon,"a realistic melon standing outdoors, in a serene setting",,strict,True,
castle,control,melon,"a melon moving through its environment, with natural lighting",,strict,True,
castle,control,melon,"a documentary-style photo of a melon, in a serene setting",,strict,True,
castle,control,melon,"a sharply focused melon with a blurred background, in crisp detail",,strict,True,
castle,control,melon,"a high-resolution photograph of a melon in the wild, with natural lighting",,strict,True,
castle,control,melon,"a melon moving through its environment, in a serene setting",,strict,True,
castle,control,melon,"a melon moving through its environment, under overcast skies",,strict,True,
castle,control,melon,"a documentary-style photo of a melon, with natural lighting",,strict,True,
castle,control,melon,"a sharply focused melon with a blurred background, in a serene setting",,strict,True,
castle,control,melon,"a close-up of a melon in soft daylight, under overcast skies",,strict,True,
castle,control,melon,"a detailed image of a melon, in a serene setting",,strict,True,
castle,control,melon,"a melon under warm afternoon light, under overcast skies",,strict,True,
castle,control,melon,"a detailed image of a melon, with natural lighting",,strict,True,
castle,control,melon,"a melon moving through its environment, with cinematic framing",,strict,True,
castle,control,airplane,a close-up of a airplane in soft daylight,,strict,True,
castle,control,airplane,a photo of a airplane in a natural setting,,strict,True,
castle,control,airplane,a airplane moving through its environment,,strict,True,
castle,control,airplane,a airplane near water at sunset,,strict,True,
castle,control,airplane,a realistic airplane standing outdoors,,strict,True,
castle,control,airplane,a documentary-style photo of a airplane,,strict,True,
castle,control,airplane,a sharply focused airplane with a blurred background,,strict,True,
castle,control,airplane,a high-resolution photograph of a airplane in the wild,,strict,True,
castle,control,airplane,a airplane under warm afternoon light,,strict,True,
castle,control,airplane,a detailed image of a airplane,,strict,True,
castle,control,airplane,a studio-quality photo of a airplane,,strict,True,
castle,control,airplane,a cinematic portrait of a airplane,,strict,True,
castle,control,airplane,a professional photograph of a airplane,,strict,True,
castle,control,airplane,a naturalistic depiction of a airplane,,strict,True,
castle,control,airplane,a photorealistic image of a airplane,,strict,True,
castle,control,airplane,a highly detailed view of a airplane,,strict,True,
castle,control,airplane,a airplane in golden-hour lighting,,strict,True,
castle,control,airplane,a airplane under overcast daylight,,strict,True,
castle,control,airplane,a airplane at sunrise with soft haze,,strict,True,
castle,control,airplane,a clean composition featuring a airplane,,strict,True,
castle,control,bicycle,a close-up of a bicycle in soft daylight,,strict,True,
castle,control,bicycle,a photo of a bicycle in a natural setting,,strict,True,
castle,control,bicycle,a bicycle moving through its environment,,strict,True,
castle,control,bicycle,a bicycle near water at sunset,,strict,True,
castle,control,bicycle,a realistic bicycle standing outdoors,,strict,True,
castle,control,bicycle,a documentary-style photo of a bicycle,,strict,True,
castle,control,bicycle,a sharply focused bicycle with a blurred background,,strict,True,
castle,control,bicycle,a high-resolution photograph of a bicycle in the wild,,strict,True,
castle,control,bicycle,a bicycle under warm afternoon light,,strict,True,
castle,control,bicycle,a detailed image of a bicycle,,strict,True,
castle,control,bicycle,a studio-quality photo of a bicycle,,strict,True,
castle,control,bicycle,a cinematic portrait of a bicycle,,strict,True,
castle,control,bicycle,a professional photograph of a bicycle,,strict,True,
castle,control,bicycle,a naturalistic depiction of a bicycle,,strict,True,
castle,control,bicycle,a photorealistic image of a bicycle,,strict,True,
castle,control,bicycle,a highly detailed view of a bicycle,,strict,True,
castle,control,bicycle,a bicycle in golden-hour lighting,,strict,True,
castle,control,bicycle,a bicycle under overcast daylight,,strict,True,
castle,control,bicycle,a bicycle at sunrise with soft haze,,strict,True,
castle,control,bicycle,a clean composition featuring a bicycle,,strict,True,
castle,control,violin,a close-up of a violin in soft daylight,,strict,True,
castle,control,violin,a photo of a violin in a natural setting,,strict,True,
castle,control,violin,a violin moving through its environment,,strict,True,
castle,control,violin,a violin near water at sunset,,strict,True,
castle,control,violin,a realistic violin standing outdoors,,strict,True,
castle,control,violin,a documentary-style photo of a violin,,strict,True,
castle,control,violin,a sharply focused violin with a blurred background,,strict,True,
castle,control,violin,a high-resolution photograph of a violin in the wild,,strict,True,
castle,control,violin,a violin under warm afternoon light,,strict,True,
castle,control,violin,a detailed image of a violin,,strict,True,
castle,control,violin,a studio-quality photo of a violin,,strict,True,
castle,control,violin,a cinematic portrait of a violin,,strict,True,
castle,control,violin,a professional photograph of a violin,,strict,True,
castle,control,violin,a naturalistic depiction of a violin,,strict,True,
castle,control,violin,a photorealistic image of a violin,,strict,True,
castle,control,violin,a highly detailed view of a violin,,strict,True,
castle,control,violin,a violin in golden-hour lighting,,strict,True,
castle,control,violin,a violin under overcast daylight,,strict,True,
castle,control,violin,a violin at sunrise with soft haze,,strict,True,
castle,control,violin,a clean composition featuring a violin,,strict,True,
castle,control,teapot,a close-up of a teapot in soft daylight,,strict,True,
castle,control,teapot,a photo of a teapot in a natural setting,,strict,True,
castle,control,teapot,a teapot moving through its environment,,strict,True,
castle,control,teapot,a teapot near water at sunset,,strict,True,
castle,control,teapot,a realistic teapot standing outdoors,,strict,True,
castle,control,teapot,a documentary-style photo of a teapot,,strict,True,
castle,control,teapot,a sharply focused teapot with a blurred background,,strict,True,
castle,control,teapot,a high-resolution photograph of a teapot in the wild,,strict,True,
castle,control,teapot,a teapot under warm afternoon light,,strict,True,
castle,control,teapot,a detailed image of a teapot,,strict,True,
castle,control,teapot,a studio-quality photo of a teapot,,strict,True,
castle,control,teapot,a cinematic portrait of a teapot,,strict,True,
castle,control,teapot,a professional photograph of a teapot,,strict,True,
castle,control,teapot,a naturalistic depiction of a teapot,,strict,True,
castle,control,teapot,a photorealistic image of a teapot,,strict,True,
castle,control,teapot,a highly detailed view of a teapot,,strict,True,
castle,control,teapot,a teapot in golden-hour lighting,,strict,True,
castle,control,teapot,a teapot under overcast daylight,,strict,True,
castle,control,teapot,a teapot at sunrise with soft haze,,strict,True,
castle,control,teapot,a clean composition featuring a teapot,,strict,True,
castle,control,lighthouse,a close-up of a lighthouse in soft daylight,,strict,True,
castle,control,lighthouse,a photo of a lighthouse in a natural setting,,strict,True,
castle,control,lighthouse,a lighthouse moving through its environment,,strict,True,
castle,control,lighthouse,a lighthouse near water at sunset,,strict,True,
castle,control,lighthouse,a realistic lighthouse standing outdoors,,strict,True,
castle,control,lighthouse,a documentary-style photo of a lighthouse,,strict,True,
castle,control,lighthouse,a sharply focused lighthouse with a blurred background,,strict,True,
castle,control,lighthouse,a high-resolution photograph of a lighthouse in the wild,,strict,True,
castle,control,lighthouse,a lighthouse under warm afternoon light,,strict,True,
castle,control,lighthouse,a detailed image of a lighthouse,,strict,True,
castle,control,lighthouse,a studio-quality photo of a lighthouse,,strict,True,
castle,control,lighthouse,a cinematic portrait of a lighthouse,,strict,True,
castle,control,lighthouse,a professional photograph of a lighthouse,,strict,True,
castle,control,lighthouse,a naturalistic depiction of a lighthouse,,strict,True,
castle,control,lighthouse,a photorealistic image of a lighthouse,,strict,True,
castle,control,lighthouse,a highly detailed view of a lighthouse,,strict,True,
castle,control,lighthouse,a lighthouse in golden-hour lighting,,strict,True,
castle,control,lighthouse,a lighthouse under overcast daylight,,strict,True,
castle,control,lighthouse,a lighthouse at sunrise with soft haze,,strict,True,
castle,control,lighthouse,a clean composition featuring a lighthouse,,strict,True,
castle,control,volcano,a close-up of a volcano in soft daylight,,strict,True,
castle,control,volcano,a photo of a volcano in a natural setting,,strict,True,
castle,control,volcano,a volcano moving through its environment,,strict,True,
castle,control,volcano,a volcano near water at sunset,,strict,True,
castle,control,volcano,a realistic volcano standing outdoors,,strict,True,
castle,control,volcano,a documentary-style photo of a volcano,,strict,True,
castle,control,volcano,a sharply focused volcano with a blurred background,,strict,True,
castle,control,volcano,a high-resolution photograph of a volcano in the wild,,strict,True,
castle,control,volcano,a volcano under warm afternoon light,,strict,True,
castle,control,volcano,a detailed image of a volcano,,strict,True,
castle,control,volcano,a studio-quality photo of a volcano,,strict,True,
castle,control,volcano,a cinematic portrait of a volcano,,strict,True,
castle,control,volcano,a professional photograph of a volcano,,strict,True,
castle,control,volcano,a naturalistic depiction of a volcano,,strict,True,
castle,control,volcano,a photorealistic image of a volcano,,strict,True,
castle,control,volcano,a highly detailed view of a volcano,,strict,True,
castle,control,volcano,a volcano in golden-hour lighting,,strict,True,
castle,control,volcano,a volcano under overcast daylight,,strict,True,
castle,control,volcano,a volcano at sunrise with soft haze,,strict,True,
castle,control,volcano,a clean composition featuring a volcano,,strict,True,
