target,prompt_family,concept_label,prompt,source_context_words,lexical_mode,is_valid,validation_errors
dog,control,bicycle,a highly detailed view of a bicycle,,strict,True,
dog,control,bicycle,a bicycle in golden-hour lighting,,strict,True,
dog,control,bicycle,a bicycle under overcast daylight,,strict,True,
dog,control,bicycle,a bicycle at sunrise with soft haze,,strict,True,
dog,control,bicycle,a clean composition featuring a bicycle,,strict,True,
dog,control,violin,a close-up of a violin in soft daylight,,strict,True,
dog,control,violin,a photo of a violin in a natural setting,,strict,True,
dog,control,violin,a violin moving through its environment,,strict,True,
dog,control,violin,a violin near water at sunset,,strict,True,
dog,control,violin,a realistic violin standing outdoors,,strict,True,
dog,control,violin,a documentary-style photo of a violin,,strict,True,
dog,control,violin,a sharply focused violin with a blurred background,,strict,True,
dog,control,violin,a high-resolution photograph of a violin in the wild,,strict,True,
dog,control,violin,a violin under warm afternoon light,,strict,True,
dog,control,violin,a detailed image of a violin,,strict,True,
dog,control,violin,a studio-quality photo of a violin,,strict,True,
dog,control,violin,a cinematic portrait of a violin,,strict,True,
dog,control,violin,a professional photograph of a violin,,strict,True,
dog,control,violin,a naturalistic depiction of a violin,,strict,True,
dog,control,violin,a photorealistic image of a violin,,strict,True,
dog,control,violin,a highly detailed view of a violin,,strict,True,
dog,control,violin,a violin in golden-hour lighting,,strict,True,
dog,control,violin,a violin under overcast daylight,,strict,True,
dog,control,violin,a violin at sunrise with soft haze,,strict,True,
dog,control,violin,a clean composition featuring a violin,,strict,True,
dog,control,teapot,a close-up of a teapot in soft daylight,,strict,True,
dog,control,teapot,a photo of a teapot in a natural setting,,strict,True,
dog,control,teapot,a teapot moving through its environment,,strict,True,
dog,control,teapot,a teapot near water at sunset,,strict,True,
dog,control,teapot,a realistic teapot standing outdoors,,strict,True,
dog,control,teapot,a documentary-style photo of a teapot,,strict,True,
dog,control,teapot,a sharply focused teapot with a blurred background,,strict,True,
dog,control,teapot,a high-resolution photograph of a teapot in the wild,,strict,True,
dog,control,teapot,a teapot under warm afternoon light,,strict,True,
dog,control,teapot,a detailed image of a teapot,,strict,True,
dog,control,teapot,a studio-quality photo of a teapot,,strict,True,
dog,control,teapot,a cinematic portrait of a teapot,,strict,True,
dog,control,teapot,a professional photograph of a teapot,,strict,True,
dog,control,teapot,a naturalistic depiction of a teapot,,strict,True,
dog,control,teapot,a photorealistic image of a teapot,,strict,True,
dog,control,teapot,a highly detailed view of a teapot,,strict,True,
dog,control,teapot,a teapot in golden-hour lighting,,strict,True,
dog,control,teapot,a teapot under overcast daylight,,strict,True,
dog,control,teapot,a teapot at sunrise with soft haze,,strict,True,
dog,control,teapot,a clean composition featuring a teapot,,strict,True,
dog,control,lighthouse,a close-up of a lighthouse in soft daylight,,strict,True,
dog,control,lighthouse,a photo of a lighthouse in a natural setting,,strict,True,
dog,control,lighthouse,a lighthouse moving through its environment,,strict,True,
dog,control,lighthouse,a lighthouse near water at sunset,,strict,True,
dog,control,lighthouse,a realistic lighthouse standing outdoors,,strict,True,
dog,control,lighthouse,a documentary-style photo of a lighthouse,,strict,True,
dog,control,lighthouse,a sharply focused lighthouse with a blurred background,,strict,True,
dog,control,lighthouse,a high-resolution photograph of a lighthouse in the wild,,strict,True,
dog,control,lighthouse,a lighthouse under warm afternoon light,,strict,True,
dog,control,lighthouse,a detailed image of a lighthouse,,strict,True,
dog,control,lighthouse,a studio-quality photo of a lighthouse,,strict,True,
dog,control,lighthouse,a cinematic portrait of a lighthouse,,strict,True,
dog,control,lighthouse,a professional photograph of a lighthouse,,strict,True,
dog,control,lighthouse,a naturalistic depiction of a lighthouse,,strict,True,
dog,control,lighthouse,a photorealistic image of a lighthouse,,strict,True,
dog,control,lighthouse,a highly detailed view of a lighthouse,,strict,True,
dog,control,lighthouse,a lighthouse in golden-hour lighting,,strict,True,
dog,control,lighthouse,a lighthouse under overcast daylight,,strict,True,
dog,control,lighthouse,a lighthouse at sunrise with soft haze,,strict,True,
dog,control,lighthouse,a clean composition featuring a lighthouse,,strict,True,
dog,control,volcano,a close-up of a volcano in soft daylight,,strict,True,
dog,control,volcano,a photo of a volcano in a natural setting,,strict,True,
dog,control,volcano,a volcano moving through its environment,,strict,True,
dog,control,volcano,a volcano near water at sunset,,strict,True,
dog,control,volcano,a realistic volcano standing outdoors,,strict,True,
dog,control,volcano,a documentary-style photo of a volcano,,strict,True,
dog,control,volcano,a sharply focused volcano with a blurred background,,strict,True,
dog,control,volcano,a high-resolution photograph of a volcano in the wild,,strict,True,
dog,control,volcano,a volcano under warm afternoon light,,strict,True,
dog,control,volcano,a detailed image of a volcano,,strict,True,
dog,control,volcano,a studio-quality photo of a volcano,,strict,True,
dog,control,volcano,a cinematic portrait of a volcano,,strict,True,
dog,control,volcano,a professional photograph of a volcano,,strict,True,
dog,control,volcano,a naturalistic depiction of a volcano,,strict,True,
dog,control,volcano,a photorealistic image of a volcano,,strict,True,
dog,control,volcano,a highly detailed view of a volcano,,strict,True,
dog,control,volcano,a volcano in golden-hour lighting,,strict,True,
dog,control,volcano,a volcano under overcast daylight,,strict,True,
dog,control,volcano,a volcano at sunrise with soft haze,,strict,True,
dog,control,volcano,a clean composition featuring a volcano,,strict,True,
